,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,date,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance
1175,1848897679.0,3.0,3.0,69.0,6.0,90.92757,-1.0,2.0,5.799403,1.0,0.0,1.0,0.0,101.347451,1.0,93.067319,0.0,0.998323,1.0,128.400838
1289,1848897685.0,-1.0,-1.0,74.0,-1.0,-1.0,-1.0,2.0,106.428342,1.0,0.0,-1.0,0.0,-1.0,3.0,54.794388,0.0,5.640763,1.0,107.612451
1170,1848897690.0,-1.0,3.0,123.0,2.0,37.171272,-1.0,4.0,10.405621,1.0,0.0,1.0,0.0,47.982992,3.0,154.665535,0.0,12.67558,-1.0,45.945548
6907,1848897693.0,3.0,4.0,102.0,3.0,57.625905,-1.0,3.0,30.968722,2.0,0.0,0.0,0.0,68.405469,2.0,96.474143,-1.0,17.001709,0.0,51.985889
6908,1848897696.0,4.0,2.0,116.0,3.0,44.215426,-1.0,4.0,32.087226,0.0,1.0,1.0,-1.0,55.198497,-1.0,56.478082,0.0,31.934569,1.0,21.861477
6909,1848897698.0,3.0,2.0,130.0,3.0,30.403322,-1.0,4.0,49.983439,1.0,0.0,-1.0,0.0,40.776109,3.0,-1.0,0.0,52.644629,1.0,-1.0
1290,1848897701.0,4.0,2.0,139.0,-1.0,21.39456,-1.0,4.0,111.088695,1.0,0.0,1.0,0.0,32.393124,-1.0,9.621412,0.0,25.51026,1.0,235.032896
1176,1848897706.0,4.0,2.0,62.0,6.0,97.515901,-1.0,-1.0,10.239168,1.0,0.0,-1.0,0.0,107.883835,3.0,77.967883,0.0,15.218574,1.0,58.622557
1145,1848897710.0,3.0,3.0,142.0,8.0,18.095593,-1.0,4.0,27.560002,1.0,0.0,1.0,0.0,28.247331,2.0,87.021125,-1.0,18.853429,1.0,0.565205
1193,1848897713.0,3.0,3.0,74.0,7.0,-1.0,-1.0,3.0,9.161768,2.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.107364,1.0,48.08976
6910,1848897718.0,4.0,4.0,159.0,3.0,0.546117,-1.0,2.0,106.947673,1.0,0.0,1.0,0.0,10.77762,1.0,46.777494,1.0,5.549527,1.0,11.511282
1202,1848897720.0,3.0,4.0,156.0,1.0,4.380387,-1.0,2.0,38.535867,1.0,0.0,0.0,0.0,15.011799,2.0,1.165632,0.0,71.766424,0.0,47.777575
6911,1848897725.0,4.0,2.0,47.0,3.0,112.612176,-1.0,4.0,47.036157,2.0,0.0,1.0,0.0,123.087334,2.0,39.31786,0.0,23.566028,1.0,154.232237
6912,1848897730.0,4.0,3.0,134.0,3.0,25.963234,-1.0,3.0,105.93865,2.0,0.0,1.0,0.0,36.348758,4.0,-1.0,0.0,70.0913,1.0,99.698874
1194,1848897734.0,2.0,2.0,106.0,7.0,53.988635,-1.0,4.0,53.185372,1.0,0.0,1.0,0.0,64.568529,3.0,76.642171,1.0,4.671931,1.0,123.249078
1171,1848897740.0,2.0,2.0,92.0,2.0,67.829775,-1.0,2.0,51.577441,1.0,0.0,-1.0,0.0,78.519933,4.0,-1.0,0.0,3.254922,1.0,-1.0
1291,1848897746.0,3.0,4.0,129.0,-1.0,31.080843,-1.0,3.0,53.94174,2.0,-1.0,1.0,0.0,42.046816,3.0,118.730986,1.0,21.819878,1.0,177.04073
6913,1848897748.0,4.0,4.0,108.0,3.0,52.318998,-1.0,3.0,41.707103,1.0,0.0,0.0,0.0,63.04071,3.0,10.172728,0.0,44.064998,0.0,169.858458
1117,1848897752.0,3.0,3.0,109.0,0.0,51.332002,-1.0,2.0,127.288125,2.0,0.0,0.0,0.0,62.181273,3.0,69.510602,0.0,39.055674,0.0,220.150178
1203,1848897758.0,4.0,4.0,135.0,1.0,24.972626,-1.0,4.0,103.842263,1.0,0.0,1.0,0.0,35.549036,3.0,48.129259,0.0,8.254597,1.0,101.040212
6914,1848897763.0,2.0,2.0,158.0,3.0,1.583693,-1.0,-1.0,44.088713,1.0,0.0,1.0,0.0,12.28968,4.0,28.173664,1.0,33.445072,1.0,159.99209
1118,1848897766.0,4.0,3.0,140.0,0.0,20.017593,-1.0,3.0,0.146781,1.0,0.0,1.0,0.0,30.541495,1.0,15.240526,0.0,13.106136,1.0,20.046124
1146,1848897768.0,2.0,2.0,63.0,8.0,96.639523,-1.0,4.0,36.294712,1.0,0.0,1.0,0.0,106.651505,2.0,15.513139,0.0,26.420562,1.0,180.129632
1177,1848897773.0,-1.0,4.0,115.0,6.0,45.34682,-1.0,2.0,1.509176,1.0,0.0,1.0,0.0,55.644231,3.0,6.097489,1.0,9.180626,1.0,171.749277
6915,1848897778.0,2.0,3.0,109.0,3.0,50.716902,-1.0,3.0,98.720251,1.0,0.0,1.0,0.0,61.072557,3.0,35.085625,0.0,28.921192,1.0,99.638283
6916,1848897782.0,2.0,4.0,58.0,3.0,101.859037,-1.0,3.0,55.854834,2.0,0.0,-1.0,0.0,112.62188,-1.0,142.85356,0.0,41.846201,1.0,113.589833
1147,1848897788.0,4.0,3.0,84.0,8.0,75.67938,-1.0,2.0,115.453672,1.0,0.0,1.0,0.0,85.745302,4.0,53.245337,0.0,1.899092,1.0,154.946118
1119,1848897794.0,2.0,3.0,105.0,0.0,54.995391,-1.0,4.0,133.454779,1.0,0.0,1.0,0.0,65.440145,4.0,71.397921,0.0,36.512179,1.0,66.604311
1082,1848897800.0,4.0,4.0,124.0,5.0,36.039028,-1.0,-1.0,38.433781,1.0,0.0,1.0,0.0,46.886935,3.0,-1.0,0.0,75.579929,1.0,191.38082
1083,1848897805.0,4.0,4.0,117.0,5.0,42.976315,-1.0,2.0,19.147634,1.0,0.0,1.0,0.0,53.332378,4.0,56.248514,0.0,23.688417,1.0,135.657807
6917,1848897811.0,3.0,3.0,157.0,3.0,2.591061,-1.0,4.0,80.288051,1.0,0.0,-1.0,0.0,13.406512,1.0,-1.0,0.0,36.453385,1.0,77.73689
6918,1848897814.0,2.0,2.0,150.0,3.0,9.817734,-1.0,4.0,54.695539,1.0,0.0,1.0,0.0,19.944256,3.0,54.730118,1.0,32.723335,1.0,23.792191
1194,1848897820.0,2.0,2.0,146.0,9.0,14.253467,-1.0,2.0,1.866699,1.0,0.0,1.0,0.0,25.071971,4.0,52.138622,1.0,17.432656,1.0,76.131656
1195,1848897826.0,3.0,2.0,131.0,7.0,28.773603,-1.0,3.0,110.788849,0.0,1.0,1.0,-1.0,39.103085,1.0,-1.0,0.0,1.014394,1.0,135.202654
1292,1848897829.0,2.0,2.0,48.0,-1.0,112.002709,-1.0,2.0,36.425478,1.0,0.0,1.0,0.0,122.25788,3.0,47.866959,0.0,27.882137,-1.0,117.691741
6919,1848897834.0,2.0,4.0,143.0,3.0,17.318844,-1.0,4.0,16.628187,1.0,0.0,1.0,0.0,28.061168,2.0,82.724567,0.0,10.816495,1.0,3.513626
1084,1848897837.0,3.0,3.0,112.0,5.0,47.729334,-1.0,2.0,11.574638,1.0,0.0,1.0,0.0,57.984,-1.0,85.062735,-1.0,22.654725,1.0,160.093802
1148,1848897843.0,4.0,2.0,95.0,8.0,64.738784,-1.0,2.0,11.685659,1.0,0.0,1.0,0.0,75.056787,3.0,26.334805,0.0,47.27657,1.0,194.498188
1085,1848897845.0,3.0,2.0,85.0,5.0,74.966887,-1.0,2.0,9.438722,0.0,1.0,1.0,-1.0,85.294691,4.0,-1.0,-1.0,39.149122,1.0,11.681764
6920,1848897850.0,2.0,3.0,112.0,3.0,48.247588,-1.0,2.0,56.665138,1.0,0.0,-1.0,0.0,58.517864,2.0,118.902303,1.0,4.593106,1.0,6.340377
1120,1848897852.0,4.0,4.0,137.0,0.0,22.955359,-1.0,4.0,52.502728,1.0,0.0,1.0,0.0,33.519926,4.0,43.851546,0.0,17.032285,1.0,80.69915
1121,1848897855.0,4.0,3.0,159.0,0.0,0.777894,-1.0,2.0,51.854593,2.0,0.0,0.0,0.0,11.331453,3.0,12.411525,0.0,9.063634,0.0,246.470323
1178,1848897860.0,4.0,4.0,150.0,6.0,9.961173,-1.0,4.0,51.805099,2.0,0.0,-1.0,0.0,20.015654,3.0,10.051576,1.0,38.891987,0.0,58.103083
6921,1848897862.0,3.0,4.0,67.0,3.0,92.647438,-1.0,3.0,9.774594,0.0,1.0,-1.0,-1.0,103.445763,3.0,-1.0,0.0,51.411863,1.0,-1.0
1099,1848897868.0,3.0,3.0,113.0,4.0,47.456588,-1.0,2.0,8.196061,1.0,0.0,-1.0,0.0,57.974438,3.0,20.06661,0.0,15.318807,1.0,30.253716
1172,1848897870.0,4.0,4.0,156.0,2.0,4.266403,-1.0,2.0,7.684176,1.0,-1.0,0.0,0.0,15.171732,3.0,43.992731,0.0,65.140077,0.0,116.45158
1195,1848897875.0,3.0,3.0,80.0,9.0,80.492654,-1.0,2.0,42.754831,2.0,0.0,1.0,0.0,91.276229,1.0,30.381622,0.0,5.917038,-1.0,153.602248
1100,1848897877.0,3.0,2.0,116.0,4.0,44.043391,-1.0,4.0,4.018819,2.0,0.0,1.0,0.0,55.02866,4.0,60.263023,0.0,30.56715,1.0,23.827928
6922,1848897883.0,2.0,4.0,145.0,3.0,15.012986,-1.0,2.0,103.770326,1.0,0.0,-1.0,0.0,25.598416,3.0,16.875714,0.0,33.238968,1.0,45.307516
6923,1848897888.0,2.0,2.0,69.0,3.0,90.720516,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,101.713413,2.0,33.336785,0.0,37.248492,1.0,2.995019
6924,1848897894.0,4.0,3.0,142.0,3.0,18.020617,-1.0,-1.0,20.706887,1.0,-1.0,0.0,0.0,28.584469,3.0,13.967525,0.0,23.364668,0.0,101.67578
6925,1848897900.0,4.0,3.0,145.0,3.0,15.046142,-1.0,4.0,82.65399,2.0,-1.0,-1.0,0.0,25.134385,-1.0,-1.0,0.0,39.445168,1.0,143.516157
6926,1848897902.0,3.0,2.0,74.0,3.0,-1.0,-1.0,2.0,20.887777,1.0,0.0,0.0,0.0,-1.0,3.0,68.866162,0.0,17.671334,0.0,21.599985
6927,1848897906.0,3.0,2.0,69.0,3.0,90.927614,-1.0,-1.0,87.816621,1.0,0.0,0.0,0.0,101.186432,1.0,44.288681,0.0,23.090569,0.0,129.307704
6928,1848897909.0,4.0,3.0,105.0,3.0,54.892848,-1.0,4.0,40.202531,2.0,0.0,-1.0,0.0,65.471443,2.0,-1.0,0.0,60.560262,1.0,170.0649
1149,1848897915.0,3.0,3.0,126.0,8.0,33.873704,-1.0,2.0,86.548529,1.0,0.0,1.0,0.0,44.120573,1.0,37.045015,0.0,16.468671,1.0,84.85278
1122,1848897918.0,4.0,3.0,64.0,0.0,96.082862,-1.0,3.0,5.336321,0.0,1.0,1.0,-1.0,107.069853,-1.0,10.062204,0.0,41.796308,-1.0,85.72109
1173,1848897924.0,-1.0,2.0,133.0,2.0,27.144947,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,37.48861,3.0,29.552894,0.0,34.792908,1.0,142.559287
6929,1848897928.0,-1.0,4.0,139.0,3.0,21.070327,-1.0,2.0,36.061619,1.0,0.0,1.0,0.0,31.656672,3.0,31.627671,0.0,55.001836,1.0,40.962668
1123,1848897931.0,3.0,2.0,142.0,0.0,18.411452,-1.0,3.0,7.551746,1.0,0.0,1.0,0.0,29.178123,4.0,31.898591,-1.0,1.062318,1.0,106.388047
6930,1848897933.0,4.0,4.0,80.0,3.0,80.193409,-1.0,3.0,51.600842,0.0,1.0,1.0,-1.0,91.186191,-1.0,32.313299,-1.0,26.043684,1.0,99.258712
1196,1848897938.0,2.0,3.0,134.0,9.0,26.122633,-1.0,2.0,52.333573,1.0,0.0,-1.0,0.0,36.804033,2.0,32.239502,0.0,10.228914,1.0,223.534421
1086,1848897943.0,4.0,4.0,44.0,5.0,115.630815,-1.0,2.0,30.7196,1.0,0.0,1.0,0.0,126.418396,4.0,39.492585,-1.0,15.457423,1.0,17.212976
1087,1848897948.0,4.0,2.0,13.0,5.0,147.498021,-1.0,3.0,1.716142,1.0,0.0,-1.0,0.0,157.617908,4.0,58.752431,0.0,50.588971,1.0,99.859029
1196,1848897950.0,2.0,2.0,87.0,7.0,72.997548,-1.0,4.0,19.0235,2.0,0.0,0.0,0.0,83.631201,3.0,-1.0,0.0,7.407278,0.0,178.167569
1293,1848897955.0,3.0,4.0,125.0,-1.0,35.215956,-1.0,-1.0,5.621591,1.0,0.0,1.0,0.0,46.153734,4.0,45.630395,1.0,13.066755,1.0,104.057717
1197,1848897961.0,3.0,2.0,117.0,7.0,42.819817,-1.0,3.0,69.753235,1.0,-1.0,1.0,0.0,53.76311,-1.0,127.264536,0.0,11.430055,1.0,52.386651
1198,1848897963.0,4.0,4.0,85.0,7.0,74.869095,-1.0,3.0,21.571783,1.0,0.0,1.0,0.0,85.230448,-1.0,4.869189,1.0,27.337892,1.0,25.890559
1204,1848897965.0,4.0,2.0,148.0,1.0,11.621524,-1.0,4.0,49.202516,1.0,0.0,1.0,0.0,22.435873,3.0,85.384333,0.0,44.522157,1.0,61.38263
6931,1848897967.0,4.0,-1.0,122.0,3.0,38.06157,-1.0,2.0,3.278253,2.0,0.0,1.0,0.0,49.052244,3.0,26.023818,1.0,40.621713,1.0,121.773853
6932,1848897972.0,3.0,4.0,84.0,3.0,76.213382,-1.0,-1.0,119.621626,1.0,0.0,-1.0,0.0,86.87754,3.0,98.195809,1.0,5.034966,1.0,-1.0
1101,1848897978.0,-1.0,4.0,84.0,4.0,76.117113,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,86.31145,-1.0,31.874231,0.0,10.507442,1.0,32.665312
1294,1848897981.0,4.0,3.0,117.0,-1.0,43.496375,-1.0,-1.0,132.807822,1.0,0.0,-1.0,0.0,54.485243,3.0,-1.0,0.0,21.341106,1.0,198.259737
6933,1848897986.0,3.0,2.0,136.0,3.0,24.361204,-1.0,3.0,71.698552,0.0,1.0,1.0,-1.0,34.385335,3.0,99.123512,0.0,91.366836,1.0,112.011993
6934,1848897988.0,2.0,3.0,147.0,3.0,13.248955,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,23.777402,1.0,11.3021,0.0,18.369512,1.0,138.878859
6935,1848897993.0,4.0,4.0,74.0,3.0,-1.0,-1.0,2.0,30.125772,1.0,0.0,-1.0,0.0,-1.0,3.0,99.416461,1.0,67.151306,1.0,102.910519
1295,1848897999.0,4.0,3.0,111.0,-1.0,48.903964,-1.0,3.0,74.818894,1.0,-1.0,1.0,0.0,59.033871,3.0,13.731672,0.0,8.892372,1.0,5.827189
1088,1848898005.0,3.0,3.0,154.0,5.0,5.603085,-1.0,3.0,51.597459,1.0,-1.0,-1.0,0.0,16.410157,-1.0,25.849779,1.0,14.994293,1.0,63.102177
1179,1848898010.0,4.0,2.0,128.0,6.0,31.755667,-1.0,-1.0,24.583124,0.0,1.0,0.0,-1.0,42.145137,3.0,70.174381,0.0,66.081171,0.0,36.451666
6936,1848898014.0,2.0,2.0,154.0,3.0,5.889828,-1.0,4.0,14.255357,1.0,0.0,1.0,0.0,16.540616,1.0,82.834513,0.0,25.137697,1.0,160.373845
1124,1848898017.0,3.0,4.0,112.0,0.0,48.144595,-1.0,-1.0,90.224631,1.0,0.0,1.0,0.0,58.525526,2.0,5.565887,0.0,19.770186,1.0,38.006453
1199,1848898022.0,4.0,2.0,76.0,7.0,83.829235,-1.0,3.0,24.305513,1.0,0.0,1.0,0.0,93.843983,3.0,-1.0,0.0,30.149574,1.0,38.767412
1174,1848898026.0,3.0,2.0,146.0,2.0,13.74302,-1.0,4.0,15.407963,1.0,0.0,1.0,0.0,24.377753,3.0,156.334283,0.0,16.815568,1.0,161.49525
6937,1848898030.0,3.0,2.0,124.0,3.0,35.673199,-1.0,2.0,14.516982,1.0,0.0,0.0,0.0,46.650809,2.0,81.059986,0.0,4.186026,0.0,108.27679
6938,1848898032.0,3.0,4.0,47.0,3.0,113.006936,-1.0,3.0,38.821717,1.0,0.0,1.0,0.0,123.160319,3.0,55.96854,0.0,85.123674,1.0,238.238275
6939,1848898038.0,2.0,3.0,130.0,3.0,30.338073,-1.0,4.0,56.508977,1.0,0.0,-1.0,0.0,40.477097,1.0,41.352036,0.0,13.087011,1.0,45.653854
1197,1848898040.0,2.0,3.0,81.0,9.0,79.397504,-1.0,3.0,25.174926,1.0,0.0,1.0,0.0,89.830806,4.0,30.871626,1.0,21.84748,1.0,141.334226
6940,1848898044.0,2.0,4.0,64.0,3.0,95.931066,-1.0,-1.0,21.297763,1.0,0.0,1.0,0.0,106.68446,3.0,1.140778,0.0,8.433021,1.0,150.617459
6941,1848898050.0,3.0,3.0,135.0,3.0,24.926791,-1.0,3.0,36.860614,1.0,0.0,-1.0,0.0,35.016967,3.0,66.425926,0.0,40.61121,1.0,133.185273
1180,1848898056.0,3.0,2.0,74.0,6.0,-1.0,-1.0,2.0,37.579994,1.0,0.0,1.0,0.0,-1.0,4.0,1.940265,-1.0,31.564559,-1.0,54.618576
1198,1848898061.0,4.0,3.0,120.0,9.0,40.000346,-1.0,-1.0,44.356436,0.0,1.0,-1.0,-1.0,50.607003,3.0,25.436172,0.0,33.066182,0.0,119.563868
6942,1848898066.0,4.0,2.0,74.0,3.0,-1.0,-1.0,4.0,6.804952,2.0,0.0,1.0,0.0,-1.0,3.0,13.016812,0.0,54.043889,1.0,53.681814
1296,1848898069.0,4.0,3.0,40.0,-1.0,120.455947,-1.0,-1.0,4.744589,1.0,0.0,1.0,0.0,130.87545,4.0,21.462681,1.0,4.389339,1.0,48.345063
1200,1848898072.0,3.0,4.0,135.0,7.0,25.256761,-1.0,3.0,78.854699,1.0,0.0,1.0,0.0,36.079923,3.0,-1.0,0.0,16.221289,1.0,89.624604
1089,1848898076.0,4.0,2.0,138.0,5.0,22.428169,-1.0,3.0,2.661953,1.0,0.0,1.0,0.0,32.922798,2.0,-1.0,1.0,7.232481,1.0,201.957009
1199,1848898078.0,3.0,3.0,140.0,9.0,19.967525,-1.0,4.0,21.852198,1.0,0.0,1.0,0.0,30.359345,1.0,0.124379,0.0,1.81579,1.0,98.379934
6943,1848898082.0,4.0,2.0,160.0,3.0,0.152298,-1.0,2.0,58.674604,1.0,0.0,1.0,0.0,10.311631,3.0,17.506213,0.0,61.686092,1.0,126.175966
1200,1848898085.0,-1.0,2.0,144.0,9.0,16.16455,-1.0,3.0,5.461149,1.0,0.0,1.0,0.0,26.916346,3.0,9.104215,0.0,13.502125,1.0,48.617864
1205,1848898087.0,4.0,2.0,144.0,1.0,16.064084,-1.0,4.0,3.890775,1.0,0.0,1.0,0.0,26.648961,3.0,55.337216,0.0,17.301212,1.0,87.553389
6944,1848898092.0,3.0,3.0,134.0,3.0,26.148467,-1.0,2.0,50.48091,2.0,0.0,1.0,0.0,37.08956,3.0,70.091963,0.0,17.443155,1.0,140.028047
1297,1848898095.0,4.0,-1.0,159.0,-1.0,1.445427,-1.0,-1.0,48.698676,2.0,0.0,1.0,0.0,11.601958,4.0,8.142885,-1.0,16.920047,1.0,54.896295
1102,1848898099.0,4.0,3.0,109.0,4.0,51.411612,-1.0,2.0,43.104357,2.0,0.0,1.0,0.0,61.521142,-1.0,55.577365,-1.0,35.375903,1.0,66.513587
1150,1848898105.0,2.0,2.0,106.0,8.0,54.028996,-1.0,3.0,37.909917,2.0,0.0,-1.0,0.0,64.03272,3.0,29.154729,0.0,65.526462,1.0,57.770998
6945,1848898110.0,4.0,3.0,70.0,3.0,89.642082,-1.0,2.0,1.211242,1.0,0.0,1.0,0.0,100.584099,4.0,89.079473,0.0,11.539064,1.0,18.158996
6946,1848898114.0,3.0,3.0,77.0,3.0,82.926376,-1.0,4.0,5.318475,2.0,0.0,1.0,0.0,93.875105,2.0,34.678237,0.0,10.036987,1.0,243.724054
6947,1848898117.0,4.0,4.0,145.0,3.0,14.681759,-1.0,-1.0,10.72804,1.0,-1.0,1.0,0.0,24.937283,1.0,2.117555,-1.0,7.040402,1.0,93.66438
1090,1848898119.0,-1.0,2.0,98.0,5.0,62.268822,-1.0,2.0,51.414456,1.0,0.0,1.0,0.0,72.39403,2.0,8.35432,1.0,9.212046,1.0,49.94657
6948,1848898125.0,3.0,3.0,139.0,3.0,21.268949,-1.0,4.0,-1.0,1.0,-1.0,0.0,0.0,31.800216,1.0,2.776838,0.0,28.039715,0.0,162.189065
1201,1848898131.0,2.0,4.0,75.0,7.0,84.588269,-1.0,2.0,133.501159,1.0,0.0,1.0,0.0,95.046123,3.0,31.5829,0.0,24.849549,1.0,132.162333
1125,1848898133.0,3.0,4.0,149.0,0.0,10.574583,-1.0,3.0,1.652636,1.0,0.0,1.0,0.0,20.809853,3.0,73.845632,0.0,23.829216,1.0,130.967855
1091,1848898138.0,3.0,3.0,74.0,5.0,-1.0,-1.0,2.0,66.358639,1.0,0.0,1.0,0.0,-1.0,3.0,32.463812,0.0,52.384302,1.0,214.23182
1206,1848898143.0,4.0,4.0,131.0,1.0,28.656331,-1.0,3.0,70.492409,1.0,0.0,-1.0,0.0,39.637008,4.0,-1.0,0.0,33.490927,1.0,130.457611
1126,1848898147.0,2.0,3.0,138.0,0.0,21.785001,-1.0,4.0,64.253226,1.0,0.0,1.0,0.0,32.657466,2.0,11.840927,0.0,0.909102,1.0,12.039095
1181,1848898153.0,3.0,4.0,109.0,6.0,50.803251,-1.0,3.0,104.605523,2.0,0.0,0.0,0.0,61.39298,1.0,-1.0,-1.0,26.32067,0.0,4.622364
1103,1848898155.0,4.0,2.0,62.0,4.0,98.403429,-1.0,2.0,6.426708,2.0,0.0,1.0,0.0,108.60627,1.0,128.850805,0.0,23.655512,1.0,100.095036
6949,1848898161.0,3.0,4.0,74.0,3.0,-1.0,-1.0,3.0,19.60147,1.0,0.0,1.0,0.0,-1.0,1.0,122.234611,0.0,4.310228,1.0,35.801373
6950,1848898163.0,4.0,2.0,155.0,3.0,4.579493,-1.0,-1.0,35.924634,1.0,0.0,1.0,0.0,15.527908,-1.0,25.753392,0.0,32.224422,-1.0,87.672411
1151,1848898167.0,-1.0,3.0,83.0,8.0,76.809296,-1.0,2.0,35.025497,2.0,-1.0,-1.0,0.0,87.456827,4.0,80.519133,0.0,86.117654,1.0,131.988189
6951,1848898173.0,4.0,3.0,156.0,3.0,4.360216,-1.0,3.0,23.63256,1.0,0.0,1.0,0.0,14.84323,3.0,-1.0,0.0,13.980934,1.0,153.083983
1175,1848898179.0,-1.0,4.0,92.0,2.0,68.147844,-1.0,3.0,38.01239,1.0,0.0,-1.0,0.0,78.229948,3.0,-1.0,0.0,12.083994,1.0,251.851801
6952,1848898184.0,4.0,3.0,84.0,3.0,75.88641,-1.0,-1.0,22.723969,1.0,0.0,1.0,0.0,86.57092,4.0,-1.0,-1.0,22.661337,1.0,184.133267
1104,1848898187.0,2.0,-1.0,20.0,4.0,139.884884,-1.0,3.0,14.810158,2.0,0.0,1.0,0.0,149.968657,2.0,63.871518,0.0,35.945575,1.0,43.464048
6953,1848898192.0,3.0,3.0,158.0,3.0,1.872376,-1.0,2.0,-1.0,0.0,1.0,1.0,-1.0,12.862652,3.0,54.352362,1.0,18.982911,1.0,105.06729
6954,1848898198.0,2.0,2.0,159.0,3.0,0.570875,-1.0,3.0,98.853686,1.0,0.0,0.0,0.0,10.858706,3.0,92.410445,0.0,37.669551,0.0,90.190988
1201,1848898204.0,2.0,4.0,145.0,9.0,15.277459,-1.0,2.0,43.091432,2.0,0.0,-1.0,0.0,25.754892,1.0,38.944029,0.0,3.644165,1.0,14.980079
6955,1848898207.0,2.0,-1.0,156.0,3.0,3.895384,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,14.638678,3.0,26.812696,0.0,10.607268,1.0,-1.0
1105,1848898212.0,3.0,2.0,133.0,4.0,26.620395,-1.0,3.0,66.852838,1.0,0.0,0.0,0.0,36.794963,4.0,60.93438,0.0,33.116356,0.0,234.452607
1202,1848898215.0,2.0,2.0,112.0,9.0,48.072545,-1.0,2.0,38.70536,1.0,0.0,1.0,0.0,58.248046,1.0,26.06914,0.0,30.860023,1.0,2.280668
1152,1848898221.0,3.0,3.0,49.0,8.0,111.235868,-1.0,2.0,18.905237,2.0,0.0,1.0,0.0,122.04766,3.0,76.42951,0.0,32.964609,1.0,101.056574
1182,1848898224.0,-1.0,2.0,93.0,6.0,66.58911,-1.0,2.0,49.532849,2.0,-1.0,1.0,0.0,76.631832,3.0,96.661466,-1.0,7.005544,-1.0,113.955558
6956,1848898227.0,4.0,2.0,159.0,3.0,0.908894,-1.0,4.0,51.059338,1.0,0.0,1.0,0.0,11.437889,1.0,16.402106,0.0,27.658946,1.0,6.401904
6957,1848898233.0,3.0,3.0,41.0,3.0,118.509595,-1.0,4.0,23.586272,1.0,0.0,-1.0,0.0,128.732332,2.0,62.405969,1.0,12.331638,1.0,27.287112
1202,1848898235.0,3.0,3.0,150.0,7.0,9.823572,-1.0,3.0,63.512835,1.0,0.0,0.0,0.0,20.421981,1.0,15.459996,-1.0,4.779103,0.0,79.531042
6958,1848898237.0,3.0,2.0,114.0,3.0,45.662013,-1.0,3.0,64.467839,1.0,0.0,1.0,0.0,55.922048,3.0,35.592109,-1.0,48.108166,1.0,45.123043
1153,1848898240.0,2.0,4.0,132.0,8.0,27.964839,-1.0,-1.0,21.128717,1.0,0.0,1.0,0.0,38.795236,2.0,63.113946,0.0,50.297779,1.0,81.028977
6959,1848898242.0,3.0,2.0,149.0,3.0,10.986395,-1.0,2.0,44.095868,1.0,0.0,1.0,0.0,21.963512,3.0,93.836354,0.0,33.166771,-1.0,228.705183
1183,1848898247.0,3.0,3.0,61.0,6.0,99.077309,-1.0,3.0,-1.0,1.0,0.0,-1.0,0.0,109.635586,3.0,31.33735,1.0,45.662821,1.0,141.081354
1203,1848898252.0,2.0,2.0,88.0,7.0,71.508745,-1.0,3.0,36.193839,1.0,0.0,1.0,0.0,82.313204,3.0,58.896149,0.0,32.939033,1.0,144.20239
1207,1848898258.0,2.0,4.0,147.0,1.0,13.181264,-1.0,4.0,5.021325,1.0,0.0,0.0,0.0,23.269715,1.0,45.156112,0.0,2.430406,0.0,75.098236
6960,1848898262.0,4.0,2.0,59.0,3.0,100.567191,-1.0,3.0,10.44897,1.0,0.0,1.0,0.0,110.79233,-1.0,63.493266,0.0,3.010506,1.0,103.245935
1184,1848898268.0,3.0,3.0,125.0,6.0,35.255221,-1.0,4.0,-1.0,0.0,1.0,1.0,-1.0,45.555536,3.0,118.195491,0.0,19.167015,1.0,131.6128
1298,1848898272.0,3.0,4.0,100.0,-1.0,59.922048,-1.0,3.0,31.455642,1.0,0.0,1.0,0.0,70.350966,2.0,22.298909,0.0,15.906144,1.0,259.755386
1299,1848898276.0,4.0,3.0,137.0,-1.0,22.599967,-1.0,4.0,7.198959,0.0,1.0,1.0,-1.0,33.007734,2.0,7.663834,1.0,50.039214,1.0,152.903813
1106,1848898279.0,3.0,3.0,151.0,4.0,9.292584,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,19.930037,-1.0,89.00085,-1.0,22.142245,1.0,12.485768
6961,1848898281.0,2.0,3.0,133.0,3.0,26.853793,-1.0,4.0,27.950438,1.0,0.0,1.0,0.0,37.617168,3.0,97.153228,1.0,26.526251,1.0,68.08945
1300,1848898287.0,2.0,2.0,102.0,-1.0,57.571609,-1.0,4.0,67.085512,1.0,0.0,1.0,0.0,68.221976,3.0,25.49666,0.0,3.87985,-1.0,225.454555
6962,1848898292.0,2.0,4.0,126.0,3.0,34.421535,-1.0,4.0,89.988331,1.0,0.0,-1.0,0.0,45.199497,4.0,-1.0,0.0,31.284077,1.0,92.513457
