,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,date,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance
4078,1848867489.0,4.0,3.0,56.0,3.0,104.351749,-1.0,4.0,14.363678,2.0,0.0,1.0,0.0,115.192315,3.0,42.53263,0.0,8.329543,1.0,130.553062
673,1848867494.0,2.0,2.0,72.0,0.0,88.343124,-1.0,3.0,70.517295,2.0,-1.0,1.0,0.0,99.040529,1.0,-1.0,0.0,67.019967,1.0,134.938478
4079,1848867498.0,4.0,2.0,150.0,3.0,9.782055,-1.0,2.0,4.906479,2.0,0.0,-1.0,0.0,19.949604,4.0,83.660998,1.0,11.800583,1.0,256.844949
647,1848867504.0,2.0,2.0,62.0,5.0,97.984236,-1.0,4.0,104.650572,2.0,0.0,-1.0,0.0,108.713503,2.0,70.431845,0.0,20.668782,1.0,118.435251
743,1848867510.0,4.0,4.0,143.0,9.0,16.502403,-1.0,-1.0,21.330345,1.0,0.0,1.0,0.0,26.845674,1.0,23.559909,0.0,15.381183,1.0,14.136148
4080,1848867512.0,2.0,3.0,122.0,3.0,38.19017,-1.0,-1.0,75.405896,1.0,0.0,-1.0,0.0,49.157288,-1.0,-1.0,0.0,77.792045,1.0,142.147529
692,1848867515.0,3.0,3.0,39.0,8.0,120.746031,-1.0,4.0,18.724949,1.0,0.0,0.0,0.0,130.843508,2.0,-1.0,1.0,12.584232,0.0,52.051026
719,1848867521.0,4.0,2.0,143.0,2.0,16.654777,-1.0,2.0,36.314181,1.0,0.0,1.0,0.0,27.264685,1.0,6.620624,-1.0,50.32888,1.0,160.228618
4081,1848867523.0,4.0,4.0,114.0,3.0,46.089439,-1.0,2.0,103.612338,1.0,0.0,1.0,0.0,56.985323,3.0,15.488283,0.0,44.495247,1.0,74.783897
4082,1848867526.0,3.0,3.0,40.0,3.0,120.423969,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,130.757822,3.0,37.780417,1.0,3.038168,1.0,95.846507
648,1848867529.0,4.0,3.0,138.0,5.0,21.657539,-1.0,2.0,3.907213,1.0,0.0,1.0,0.0,32.054627,3.0,9.060804,0.0,22.727115,1.0,180.94879
720,1848867534.0,3.0,3.0,150.0,2.0,9.859062,-1.0,4.0,11.101725,1.0,0.0,1.0,0.0,20.08516,-1.0,-1.0,0.0,30.947418,1.0,50.774106
744,1848867538.0,4.0,3.0,117.0,9.0,42.807686,-1.0,2.0,2.820044,2.0,0.0,-1.0,0.0,52.887258,3.0,50.236374,0.0,34.830784,1.0,214.132446
678,1848867540.0,3.0,2.0,74.0,6.0,-1.0,-1.0,3.0,-1.0,2.0,0.0,1.0,0.0,-1.0,3.0,25.009895,0.0,92.448066,1.0,31.282647
745,1848867543.0,3.0,-1.0,150.0,9.0,9.642077,-1.0,2.0,106.383003,1.0,0.0,-1.0,0.0,20.619412,2.0,7.839531,0.0,47.234751,1.0,72.543485
4083,1848867548.0,4.0,3.0,147.0,3.0,12.517892,-1.0,-1.0,28.708748,1.0,0.0,1.0,0.0,23.408508,3.0,33.113881,1.0,21.302742,1.0,22.16078
649,1848867551.0,2.0,3.0,143.0,5.0,16.655507,-1.0,4.0,53.707977,0.0,1.0,1.0,-1.0,27.410359,3.0,4.056808,0.0,21.018263,1.0,112.957472
4084,1848867557.0,2.0,4.0,73.0,3.0,86.657174,-1.0,2.0,56.599995,1.0,0.0,0.0,0.0,96.720859,4.0,63.657747,0.0,30.216908,0.0,60.725238
4085,1848867562.0,4.0,3.0,135.0,3.0,25.495095,-1.0,2.0,70.715674,1.0,0.0,1.0,0.0,36.170969,3.0,2.073459,1.0,79.986802,1.0,148.079655
674,1848867567.0,2.0,3.0,158.0,0.0,2.398116,-1.0,4.0,70.656809,1.0,0.0,1.0,0.0,13.16787,4.0,14.957435,0.0,28.777083,1.0,240.35849
676,1848867571.0,3.0,3.0,73.0,7.0,86.998349,-1.0,3.0,31.192262,1.0,0.0,0.0,0.0,97.07813,3.0,20.941027,0.0,37.890867,0.0,65.164497
4086,1848867574.0,4.0,3.0,142.0,3.0,18.217187,-1.0,3.0,45.73512,2.0,-1.0,1.0,0.0,29.036667,1.0,80.065435,-1.0,2.848375,1.0,54.176626
732,1848867579.0,3.0,3.0,72.0,1.0,88.198149,-1.0,4.0,8.742839,0.0,1.0,1.0,-1.0,99.023116,3.0,72.542772,0.0,69.172261,1.0,0.065044
677,1848867581.0,-1.0,2.0,30.0,7.0,130.386508,-1.0,4.0,29.999086,1.0,0.0,1.0,0.0,140.780625,3.0,28.790159,0.0,17.096601,1.0,109.278681
650,1848867586.0,4.0,2.0,116.0,5.0,44.36528,-1.0,2.0,78.122565,1.0,0.0,1.0,0.0,54.867241,-1.0,73.100409,0.0,0.788137,1.0,85.086114
678,1848867591.0,-1.0,3.0,146.0,7.0,13.729789,-1.0,2.0,48.230563,0.0,1.0,1.0,-1.0,24.561855,1.0,90.849662,0.0,80.778412,1.0,25.596149
746,1848867595.0,2.0,3.0,116.0,9.0,44.32848,-1.0,2.0,6.035711,1.0,0.0,-1.0,0.0,54.690131,2.0,14.603242,1.0,85.954074,1.0,186.833682
651,1848867601.0,4.0,3.0,63.0,5.0,96.936956,-1.0,2.0,62.710225,1.0,0.0,-1.0,0.0,107.474844,4.0,-1.0,0.0,28.133603,1.0,177.701659
4087,1848867606.0,3.0,3.0,147.0,3.0,12.545089,-1.0,2.0,27.758051,1.0,0.0,1.0,0.0,22.826176,3.0,51.256151,0.0,68.613257,1.0,0.688349
4088,1848867610.0,3.0,3.0,144.0,3.0,16.062364,-1.0,2.0,-1.0,2.0,0.0,-1.0,0.0,26.790059,3.0,83.542586,-1.0,5.456071,1.0,88.173171
4089,1848867614.0,2.0,4.0,88.0,3.0,72.234956,-1.0,4.0,98.476837,1.0,0.0,1.0,0.0,82.504311,4.0,153.751768,1.0,53.960744,1.0,106.527306
4090,1848867618.0,3.0,2.0,160.0,3.0,0.165201,-1.0,3.0,22.219022,1.0,0.0,1.0,0.0,11.057228,4.0,35.805703,0.0,44.232401,-1.0,46.509743
4091,1848867620.0,3.0,2.0,146.0,3.0,14.142116,-1.0,3.0,80.42772,1.0,0.0,1.0,0.0,24.21661,1.0,21.460098,0.0,63.747417,1.0,26.759901
4092,1848867625.0,3.0,2.0,150.0,3.0,9.672721,-1.0,4.0,68.538821,1.0,-1.0,0.0,0.0,20.576122,3.0,30.576083,0.0,45.555086,0.0,2.233236
628,1848867628.0,2.0,4.0,99.0,4.0,60.594978,-1.0,-1.0,7.234387,1.0,0.0,1.0,0.0,71.51191,2.0,-1.0,1.0,72.758268,1.0,186.848937
675,1848867633.0,2.0,-1.0,94.0,0.0,66.32561,-1.0,4.0,2.239784,1.0,0.0,1.0,0.0,77.090203,4.0,-1.0,0.0,44.423053,1.0,159.211322
4093,1848867637.0,2.0,3.0,68.0,3.0,91.791152,-1.0,2.0,13.846096,2.0,0.0,1.0,0.0,101.863174,1.0,14.587546,0.0,19.312508,1.0,155.136411
679,1848867643.0,2.0,4.0,59.0,7.0,101.06216,-1.0,3.0,13.093463,1.0,0.0,1.0,0.0,111.683701,3.0,23.92526,0.0,4.353018,1.0,128.663876
4094,1848867645.0,3.0,4.0,25.0,3.0,135.415947,-1.0,4.0,106.871941,0.0,1.0,1.0,-1.0,145.99658,2.0,58.949752,0.0,72.016495,1.0,147.75251
733,1848867647.0,2.0,3.0,117.0,1.0,43.108713,-1.0,3.0,11.835597,1.0,0.0,1.0,0.0,53.599044,4.0,75.824117,0.0,60.378347,1.0,58.765627
4095,1848867649.0,3.0,2.0,141.0,3.0,19.497425,-1.0,3.0,5.573307,1.0,0.0,1.0,0.0,30.112003,3.0,132.601367,1.0,17.748918,1.0,220.806172
721,1848867653.0,-1.0,4.0,154.0,2.0,6.17334,-1.0,4.0,76.684457,2.0,0.0,1.0,0.0,17.051814,4.0,91.613823,1.0,76.484972,1.0,40.782546
693,1848867657.0,2.0,2.0,122.0,8.0,38.139076,-1.0,3.0,59.619755,1.0,0.0,1.0,0.0,48.181533,3.0,-1.0,-1.0,56.681662,1.0,55.122552
774,1848867662.0,2.0,4.0,151.0,-1.0,8.591945,-1.0,3.0,22.257037,1.0,0.0,0.0,0.0,19.276194,-1.0,61.884567,0.0,2.292281,0.0,56.954677
680,1848867667.0,2.0,2.0,151.0,7.0,9.463292,-1.0,3.0,61.013201,1.0,0.0,1.0,0.0,20.299132,-1.0,17.549067,1.0,27.248332,1.0,3.502691
676,1848867673.0,4.0,4.0,66.0,0.0,93.50176,-1.0,4.0,42.774294,2.0,0.0,1.0,0.0,104.430258,3.0,68.426535,0.0,41.842228,1.0,66.434428
734,1848867678.0,2.0,2.0,63.0,1.0,97.294812,-1.0,4.0,111.616113,2.0,0.0,1.0,0.0,108.138709,2.0,18.089259,0.0,38.207275,1.0,133.563199
775,1848867684.0,2.0,3.0,127.0,-1.0,32.715311,-1.0,-1.0,8.187001,2.0,-1.0,1.0,0.0,42.910361,3.0,102.091775,1.0,10.969677,1.0,16.557243
4096,1848867687.0,2.0,3.0,56.0,3.0,104.146006,-1.0,4.0,73.255881,1.0,0.0,1.0,0.0,114.235357,2.0,31.267747,1.0,34.586715,1.0,39.471619
4097,1848867692.0,3.0,4.0,152.0,3.0,7.93335,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,18.269386,-1.0,69.439493,0.0,16.30928,1.0,58.466312
677,1848867694.0,3.0,4.0,79.0,0.0,81.466988,-1.0,-1.0,7.582584,1.0,0.0,1.0,0.0,92.140533,3.0,46.924004,0.0,58.896616,1.0,2.149473
735,1848867699.0,3.0,4.0,74.0,1.0,86.255486,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,96.810324,4.0,6.606016,1.0,39.527841,-1.0,16.783775
4098,1848867703.0,4.0,4.0,156.0,3.0,4.127249,-1.0,2.0,5.650542,1.0,0.0,1.0,0.0,14.985452,3.0,13.096654,1.0,10.034667,1.0,117.144247
4099,1848867708.0,4.0,-1.0,137.0,3.0,22.988234,-1.0,2.0,73.044205,2.0,0.0,-1.0,0.0,33.429477,3.0,-1.0,0.0,17.59784,1.0,21.978855
4100,1848867712.0,3.0,3.0,92.0,3.0,68.080757,-1.0,4.0,69.60843,1.0,0.0,1.0,0.0,78.132468,3.0,90.382331,0.0,19.530802,1.0,90.563175
4101,1848867718.0,3.0,2.0,150.0,3.0,9.523317,-1.0,2.0,124.857074,1.0,0.0,0.0,0.0,20.425327,3.0,53.870425,0.0,56.733667,0.0,216.361279
776,1848867722.0,2.0,2.0,99.0,-1.0,60.861823,-1.0,2.0,2.568503,1.0,0.0,1.0,0.0,71.540875,3.0,51.261498,1.0,48.060775,1.0,92.77581
681,1848867726.0,2.0,4.0,156.0,7.0,4.063123,-1.0,2.0,60.068992,1.0,0.0,1.0,0.0,14.871035,3.0,36.605713,0.0,20.099617,1.0,93.984028
629,1848867731.0,2.0,4.0,158.0,4.0,1.875619,-1.0,2.0,44.941401,1.0,-1.0,1.0,0.0,12.467531,4.0,25.390728,0.0,70.754082,1.0,80.511333
722,1848867733.0,2.0,2.0,155.0,2.0,5.425136,-1.0,4.0,6.693694,1.0,-1.0,1.0,0.0,15.718425,3.0,74.621317,1.0,25.777313,1.0,3.801527
682,1848867735.0,4.0,3.0,157.0,7.0,3.297647,-1.0,2.0,13.285332,1.0,0.0,1.0,0.0,13.502414,3.0,-1.0,0.0,79.991351,1.0,83.697171
679,1848867737.0,3.0,2.0,116.0,6.0,43.897225,-1.0,4.0,47.169566,1.0,0.0,1.0,0.0,54.641454,2.0,-1.0,1.0,15.045353,1.0,148.850013
680,1848867742.0,-1.0,4.0,118.0,6.0,41.515445,-1.0,3.0,40.226161,2.0,0.0,1.0,0.0,52.192445,2.0,17.704071,-1.0,39.624221,1.0,210.857484
681,1848867745.0,3.0,4.0,97.0,6.0,62.757003,-1.0,3.0,65.160404,1.0,-1.0,1.0,0.0,72.858808,2.0,11.433382,0.0,16.18539,1.0,61.690626
4102,1848867749.0,2.0,3.0,95.0,3.0,65.144059,-1.0,3.0,42.283927,1.0,0.0,1.0,0.0,75.389148,4.0,53.696273,0.0,39.079259,1.0,105.952535
652,1848867751.0,2.0,4.0,144.0,5.0,15.69007,-1.0,3.0,77.253712,1.0,0.0,-1.0,0.0,26.424928,3.0,83.943824,0.0,45.828899,1.0,197.594368
653,1848867755.0,4.0,3.0,135.0,5.0,24.587018,-1.0,4.0,61.08602,0.0,1.0,1.0,-1.0,34.92847,3.0,-1.0,1.0,22.400987,1.0,19.353391
4103,1848867758.0,3.0,2.0,95.0,3.0,64.68446,-1.0,3.0,0.08308,1.0,0.0,1.0,0.0,75.43327,4.0,145.874449,0.0,12.846394,1.0,15.158568
4104,1848867764.0,2.0,4.0,97.0,3.0,63.395981,-1.0,4.0,6.36588,0.0,1.0,1.0,-1.0,74.028355,-1.0,15.721217,0.0,6.779124,1.0,16.895953
682,1848867768.0,3.0,2.0,107.0,6.0,52.783788,-1.0,4.0,22.805252,1.0,0.0,1.0,0.0,62.812752,-1.0,38.004527,0.0,15.515761,1.0,44.882074
747,1848867770.0,3.0,2.0,142.0,9.0,17.512608,-1.0,2.0,9.510741,1.0,0.0,1.0,0.0,28.326435,3.0,-1.0,0.0,10.102884,1.0,161.197699
683,1848867772.0,2.0,2.0,74.0,7.0,-1.0,-1.0,3.0,28.917822,2.0,0.0,1.0,0.0,-1.0,4.0,38.821459,0.0,15.929343,1.0,227.046625
4105,1848867778.0,3.0,4.0,143.0,3.0,16.895625,-1.0,4.0,9.704656,2.0,0.0,-1.0,0.0,27.785241,4.0,1.436955,0.0,70.978031,1.0,178.58093
678,1848867780.0,4.0,4.0,148.0,0.0,12.380687,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,22.718069,1.0,58.444499,0.0,47.891914,1.0,12.88733
679,1848867783.0,4.0,2.0,101.0,0.0,58.870236,-1.0,3.0,37.563612,1.0,0.0,-1.0,0.0,69.491939,1.0,38.119146,0.0,94.00523,0.0,99.876533
4106,1848867785.0,-1.0,3.0,138.0,3.0,21.592127,-1.0,4.0,3.77414,1.0,0.0,-1.0,0.0,32.458226,1.0,100.251271,1.0,60.88958,0.0,172.861301
684,1848867787.0,2.0,4.0,32.0,7.0,127.66684,-1.0,4.0,-1.0,1.0,-1.0,1.0,0.0,138.313194,4.0,78.983901,-1.0,55.043316,1.0,218.158092
736,1848867791.0,4.0,3.0,153.0,1.0,6.836528,-1.0,2.0,25.29402,1.0,0.0,-1.0,0.0,17.391051,4.0,59.419287,0.0,56.908638,1.0,95.379702
4107,1848867794.0,4.0,-1.0,135.0,3.0,25.491095,-1.0,3.0,41.943842,1.0,0.0,1.0,0.0,35.813268,-1.0,0.134365,0.0,62.643624,1.0,197.136665
680,1848867799.0,4.0,4.0,127.0,0.0,32.826612,-1.0,2.0,55.492556,1.0,-1.0,1.0,0.0,43.441653,3.0,60.196455,0.0,22.732319,1.0,102.964448
654,1848867804.0,3.0,2.0,28.0,5.0,132.045263,-1.0,2.0,142.373848,0.0,1.0,1.0,-1.0,142.561383,3.0,-1.0,0.0,9.637962,1.0,8.625672
683,1848867807.0,2.0,4.0,155.0,6.0,5.025628,-1.0,2.0,54.117399,1.0,0.0,1.0,0.0,15.987326,3.0,66.78686,1.0,86.708775,1.0,87.180037
684,1848867810.0,4.0,4.0,138.0,6.0,21.704845,-1.0,-1.0,67.958554,1.0,0.0,1.0,0.0,32.5995,3.0,60.78822,0.0,16.992162,1.0,117.236003
737,1848867815.0,3.0,2.0,108.0,1.0,52.263148,-1.0,3.0,87.201544,1.0,0.0,1.0,0.0,62.714762,3.0,57.154392,-1.0,8.875143,1.0,74.924701
723,1848867817.0,2.0,4.0,126.0,2.0,34.036974,-1.0,3.0,58.194344,1.0,0.0,-1.0,0.0,44.66011,2.0,108.542458,1.0,72.942642,1.0,106.729623
4108,1848867822.0,4.0,3.0,124.0,3.0,36.359059,-1.0,2.0,55.824281,0.0,1.0,1.0,-1.0,46.997188,1.0,-1.0,0.0,6.162894,1.0,27.825544
748,1848867827.0,4.0,3.0,20.0,9.0,139.597952,-1.0,-1.0,82.40796,2.0,0.0,1.0,0.0,150.076099,3.0,61.079023,0.0,50.489543,1.0,25.774056
685,1848867830.0,2.0,3.0,141.0,7.0,19.196349,-1.0,4.0,16.071168,0.0,1.0,1.0,-1.0,29.640969,-1.0,-1.0,-1.0,45.213009,1.0,-1.0
694,1848867836.0,3.0,3.0,134.0,8.0,25.731239,-1.0,4.0,48.627072,1.0,0.0,1.0,0.0,36.078718,3.0,66.089228,-1.0,24.023476,1.0,194.331262
4109,1848867840.0,-1.0,2.0,17.0,3.0,143.209484,-1.0,-1.0,51.407649,2.0,0.0,-1.0,0.0,154.153553,3.0,50.801807,0.0,13.103742,1.0,79.135438
695,1848867846.0,2.0,3.0,58.0,8.0,102.16335,-1.0,-1.0,73.898381,1.0,-1.0,1.0,0.0,112.52496,2.0,90.900669,0.0,11.809608,1.0,222.237046
696,1848867852.0,3.0,2.0,137.0,8.0,23.446116,-1.0,3.0,50.366599,1.0,0.0,1.0,0.0,33.598787,4.0,52.10892,0.0,30.058908,1.0,26.244705
686,1848867854.0,3.0,2.0,98.0,7.0,61.626238,-1.0,4.0,118.233333,2.0,0.0,0.0,0.0,71.765986,-1.0,9.254274,0.0,11.182006,0.0,120.374498
724,1848867860.0,2.0,3.0,101.0,2.0,58.587196,-1.0,4.0,31.279767,1.0,0.0,-1.0,0.0,68.97398,3.0,-1.0,-1.0,11.641336,1.0,152.917899
777,1848867865.0,2.0,4.0,140.0,-1.0,20.095899,-1.0,2.0,-1.0,2.0,0.0,-1.0,0.0,30.778631,2.0,58.714009,0.0,18.460097,1.0,102.08349
778,1848867871.0,2.0,2.0,83.0,-1.0,77.165365,-1.0,4.0,30.981425,1.0,0.0,0.0,0.0,87.458918,1.0,-1.0,1.0,7.520615,0.0,110.527752
697,1848867873.0,-1.0,2.0,34.0,8.0,126.352679,-1.0,2.0,129.367102,1.0,0.0,1.0,0.0,137.351336,3.0,12.830683,0.0,69.810645,1.0,-1.0
687,1848867876.0,3.0,3.0,74.0,7.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,-1.0,3.0,26.320861,0.0,58.60996,1.0,249.686663
630,1848867880.0,4.0,3.0,146.0,4.0,13.719832,-1.0,-1.0,25.807889,0.0,1.0,1.0,-1.0,24.44633,3.0,18.133545,0.0,6.013441,1.0,69.913561
4110,1848867884.0,2.0,3.0,69.0,3.0,91.000742,-1.0,3.0,33.325633,1.0,0.0,1.0,0.0,101.261402,3.0,2.356978,1.0,90.5036,1.0,149.869362
725,1848867888.0,3.0,2.0,153.0,2.0,6.769029,-1.0,2.0,71.07799,2.0,0.0,1.0,0.0,17.548452,1.0,83.898513,1.0,50.400359,1.0,18.952403
681,1848867893.0,4.0,3.0,100.0,0.0,60.229708,-1.0,2.0,110.100803,1.0,0.0,1.0,0.0,70.501002,2.0,-1.0,0.0,91.66241,1.0,183.107296
4111,1848867895.0,3.0,3.0,140.0,3.0,19.587914,-1.0,3.0,113.722407,2.0,0.0,-1.0,0.0,30.210315,3.0,107.908837,0.0,2.838246,1.0,26.219777
738,1848867897.0,4.0,4.0,152.0,1.0,8.14591,-1.0,3.0,73.551001,1.0,0.0,1.0,0.0,18.504979,4.0,41.357043,0.0,6.5237,1.0,51.959355
4112,1848867899.0,2.0,3.0,127.0,3.0,32.659712,-1.0,2.0,-1.0,1.0,-1.0,1.0,0.0,43.267447,3.0,52.97052,0.0,25.980876,1.0,94.393995
4113,1848867905.0,4.0,2.0,157.0,3.0,2.787424,-1.0,3.0,32.941585,1.0,0.0,1.0,0.0,13.138049,2.0,110.904309,0.0,14.89192,1.0,87.013609
739,1848867908.0,2.0,2.0,153.0,1.0,6.978558,-1.0,4.0,15.839293,0.0,1.0,1.0,-1.0,17.874668,3.0,64.915872,0.0,11.057282,1.0,23.387604
779,1848867911.0,4.0,4.0,134.0,-1.0,25.618675,-1.0,3.0,-1.0,1.0,-1.0,0.0,0.0,36.293201,3.0,-1.0,1.0,44.28386,0.0,138.128273
4114,1848867916.0,3.0,2.0,137.0,3.0,23.485079,-1.0,-1.0,7.730618,1.0,-1.0,1.0,0.0,33.888384,3.0,-1.0,0.0,42.892089,1.0,7.300665
4115,1848867922.0,3.0,4.0,135.0,3.0,24.966366,-1.0,2.0,122.163611,1.0,0.0,1.0,0.0,35.038006,1.0,-1.0,0.0,39.178516,1.0,7.6287
698,1848867926.0,2.0,2.0,57.0,8.0,103.463965,-1.0,3.0,-1.0,1.0,-1.0,-1.0,0.0,113.498935,4.0,-1.0,0.0,60.116229,1.0,59.365259
685,1848867930.0,4.0,2.0,115.0,6.0,45.376791,-1.0,2.0,1.008857,1.0,0.0,-1.0,0.0,55.572462,3.0,35.354822,0.0,71.767803,0.0,54.843161
699,1848867936.0,2.0,-1.0,126.0,8.0,34.261941,-1.0,4.0,33.319167,1.0,0.0,1.0,0.0,44.832829,3.0,65.716121,0.0,60.185762,1.0,13.904308
688,1848867940.0,-1.0,3.0,133.0,7.0,27.013984,-1.0,-1.0,45.055446,1.0,0.0,1.0,0.0,37.798306,3.0,34.38179,0.0,31.260884,1.0,12.38797
4116,1848867944.0,2.0,2.0,76.0,3.0,84.079318,-1.0,4.0,-1.0,1.0,-1.0,-1.0,0.0,94.200501,3.0,45.705895,1.0,80.862005,1.0,70.365087
780,1848867949.0,2.0,3.0,150.0,-1.0,10.407321,-1.0,2.0,91.737671,0.0,1.0,1.0,-1.0,21.30734,4.0,80.74971,0.0,10.354764,1.0,3.476551
781,1848867951.0,-1.0,3.0,132.0,-1.0,27.522659,-1.0,3.0,121.960213,0.0,1.0,1.0,-1.0,38.261922,3.0,-1.0,0.0,22.366015,1.0,53.940527
749,1848867956.0,3.0,2.0,47.0,9.0,112.509488,-1.0,4.0,13.151227,1.0,0.0,-1.0,0.0,123.457044,3.0,11.874334,1.0,15.173239,1.0,11.003042
655,1848867959.0,3.0,3.0,159.0,5.0,0.537559,-1.0,2.0,9.626256,1.0,0.0,1.0,0.0,11.103857,3.0,37.492765,0.0,24.915854,1.0,18.980673
686,1848867964.0,3.0,3.0,99.0,6.0,60.679632,-1.0,3.0,69.419567,2.0,-1.0,1.0,0.0,71.518784,3.0,63.924369,0.0,5.708049,0.0,183.968111
740,1848867966.0,2.0,4.0,133.0,1.0,27.237862,-1.0,4.0,5.53374,2.0,0.0,1.0,0.0,38.195587,-1.0,4.168552,1.0,13.687391,1.0,111.992406
687,1848867972.0,4.0,4.0,95.0,6.0,64.658038,-1.0,3.0,33.590083,1.0,0.0,-1.0,0.0,75.09597,3.0,51.714319,0.0,1.366772,-1.0,-1.0
726,1848867976.0,4.0,4.0,135.0,2.0,25.046113,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,35.153931,3.0,94.586749,-1.0,30.56394,1.0,161.244988
688,1848867982.0,2.0,3.0,86.0,6.0,73.689229,-1.0,3.0,53.946723,1.0,0.0,1.0,0.0,83.813099,2.0,54.660473,0.0,13.061297,1.0,137.082322
4117,1848867986.0,2.0,4.0,159.0,3.0,0.884544,-1.0,3.0,81.177011,0.0,1.0,1.0,-1.0,11.435329,3.0,10.231159,0.0,16.670914,1.0,107.33521
741,1848867990.0,4.0,2.0,127.0,1.0,32.87128,-1.0,2.0,141.711757,1.0,0.0,1.0,0.0,43.239681,4.0,51.560164,0.0,1.585913,1.0,64.938913
689,1848867996.0,4.0,2.0,153.0,7.0,7.223145,-1.0,2.0,2.753747,1.0,0.0,1.0,0.0,17.479296,3.0,-1.0,0.0,67.945769,1.0,163.941649
4118,1848868002.0,3.0,4.0,132.0,3.0,28.120751,-1.0,2.0,39.078281,1.0,0.0,1.0,0.0,38.752807,2.0,-1.0,-1.0,20.603343,1.0,109.268973
4119,1848868004.0,3.0,2.0,74.0,3.0,-1.0,-1.0,2.0,3.603481,1.0,0.0,1.0,0.0,-1.0,1.0,17.391981,0.0,5.842249,1.0,17.268064
4120,1848868007.0,3.0,3.0,158.0,3.0,1.559883,-1.0,2.0,136.454949,0.0,1.0,-1.0,-1.0,11.588447,3.0,47.391997,0.0,18.650277,1.0,146.26163
742,1848868011.0,3.0,4.0,137.0,1.0,23.371951,-1.0,4.0,63.425528,2.0,0.0,1.0,0.0,33.54076,1.0,8.355227,1.0,0.699343,1.0,173.799211
689,1848868015.0,4.0,3.0,115.0,6.0,44.568628,-1.0,3.0,96.474612,1.0,0.0,1.0,0.0,54.72161,1.0,32.314544,1.0,62.541727,1.0,149.519206
656,1848868021.0,3.0,3.0,97.0,5.0,63.130277,-1.0,4.0,2.90321,2.0,-1.0,1.0,0.0,73.629557,1.0,-1.0,0.0,23.124447,1.0,73.906689
690,1848868027.0,2.0,4.0,77.0,7.0,83.334892,-1.0,2.0,13.502864,1.0,0.0,1.0,0.0,94.180426,3.0,64.853428,0.0,12.789888,1.0,249.073502
782,1848868031.0,4.0,4.0,45.0,-1.0,114.736516,-1.0,4.0,99.531859,1.0,0.0,1.0,0.0,125.22815,3.0,24.975718,0.0,18.759685,-1.0,64.367004
4121,1848868037.0,4.0,3.0,139.0,3.0,21.030871,-1.0,2.0,56.05273,1.0,0.0,1.0,0.0,31.797925,3.0,22.727534,0.0,9.051169,1.0,160.308926
727,1848868039.0,2.0,4.0,156.0,2.0,3.635593,-1.0,4.0,48.315042,1.0,0.0,1.0,0.0,13.691435,1.0,14.861014,0.0,15.583064,1.0,41.011502
690,1848868045.0,3.0,3.0,136.0,6.0,23.516307,-1.0,2.0,29.910349,2.0,0.0,1.0,0.0,33.603255,2.0,54.034047,0.0,36.205908,1.0,86.469879
743,1848868048.0,3.0,3.0,133.0,1.0,26.501009,-1.0,2.0,115.535818,1.0,0.0,1.0,0.0,37.330367,4.0,58.267934,0.0,28.59078,1.0,148.349955
4122,1848868050.0,4.0,3.0,72.0,3.0,87.58346,-1.0,2.0,21.813887,1.0,0.0,1.0,0.0,98.51353,3.0,41.009388,0.0,26.553103,1.0,59.13821
744,1848868052.0,4.0,3.0,111.0,1.0,48.980525,-1.0,2.0,15.613559,1.0,-1.0,1.0,0.0,59.480656,2.0,22.271724,0.0,15.607849,1.0,87.384566
682,1848868058.0,2.0,4.0,151.0,0.0,9.268493,-1.0,4.0,22.732971,0.0,1.0,1.0,-1.0,20.217474,3.0,38.156202,0.0,26.608711,1.0,167.212542
4123,1848868063.0,3.0,3.0,140.0,3.0,19.975252,-1.0,-1.0,0.727975,1.0,0.0,1.0,0.0,30.231875,3.0,127.736296,0.0,8.043917,1.0,192.057922
4124,1848868068.0,4.0,3.0,147.0,3.0,12.615379,-1.0,2.0,80.264435,1.0,0.0,-1.0,0.0,23.037513,1.0,65.846851,0.0,8.589682,1.0,-1.0
4125,1848868072.0,-1.0,2.0,126.0,3.0,33.698663,-1.0,4.0,4.084769,1.0,0.0,1.0,0.0,44.54043,3.0,52.494583,0.0,26.854951,1.0,105.731773
691,1848868078.0,2.0,2.0,103.0,7.0,56.818531,-1.0,4.0,55.583347,1.0,0.0,1.0,0.0,67.67094,1.0,30.743677,0.0,54.835494,1.0,168.998262
700,1848868083.0,2.0,4.0,93.0,8.0,66.975662,-1.0,4.0,10.999906,1.0,-1.0,1.0,0.0,77.720134,3.0,4.001694,0.0,55.257349,1.0,13.227974
745,1848868087.0,3.0,2.0,153.0,1.0,6.788481,-1.0,3.0,70.308376,2.0,0.0,1.0,0.0,17.243379,4.0,29.522197,-1.0,38.312185,1.0,82.014653
683,1848868090.0,4.0,3.0,116.0,0.0,44.421815,-1.0,3.0,15.014673,0.0,1.0,1.0,-1.0,54.481935,4.0,36.366009,1.0,30.096219,1.0,168.204877
