,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,dateb,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance,golden_grains
8458,1848857177.0,4.0,2.0,96.0,7.0,63.930584,-1.0,4.0,4.562363,2.0,0.0,1.0,0.0,74.434693,3.0,118.391143,1.0,11.157626,1.0,46.283461,1286398.0
8459,1848857182.0,3.0,3.0,126.0,3.0,33.979177,-1.0,2.0,12.697155,1.0,0.0,-1.0,0.0,44.084289,4.0,-1.0,0.0,26.236637,1.0,6.623774,1368641.0
8460,1848857185.0,2.0,4.0,152.0,-1.0,8.382993,-1.0,-1.0,13.298387,2.0,-1.0,1.0,0.0,19.166078,3.0,77.636518,0.0,12.502498,1.0,146.481803,1472121.0
8461,1848857189.0,4.0,4.0,144.0,8.0,16.072406,-1.0,4.0,114.530609,1.0,0.0,-1.0,0.0,26.732855,4.0,58.72799,-1.0,21.506434,1.0,256.780206,1437448.0
8462,1848857192.0,3.0,4.0,132.0,9.0,27.933964,-1.0,4.0,33.930026,1.0,0.0,1.0,0.0,38.782117,3.0,109.181468,1.0,63.531439,1.0,40.014108,1365579.0
8463,1848857194.0,3.0,3.0,126.0,3.0,33.633043,-1.0,2.0,67.463235,1.0,-1.0,-1.0,0.0,44.409769,4.0,16.600045,1.0,50.675763,1.0,119.197582,1339525.0
8464,1848857196.0,3.0,4.0,108.0,3.0,51.759645,-1.0,2.0,20.580651,2.0,0.0,1.0,0.0,62.105575,2.0,75.98487,0.0,77.131717,1.0,44.19396,1225869.0
8465,1848857199.0,2.0,4.0,156.0,0.0,3.540583,-1.0,-1.0,5.067364,2.0,0.0,1.0,0.0,14.512209,3.0,-1.0,1.0,34.336346,1.0,89.908276,1485430.0
8466,1848857205.0,-1.0,4.0,114.0,-1.0,45.951563,-1.0,3.0,8.332356,1.0,-1.0,1.0,0.0,56.355881,-1.0,30.986547,0.0,16.109287,1.0,223.244422,1334726.0
8467,1848857210.0,2.0,2.0,138.0,5.0,22.318553,-1.0,2.0,48.592176,0.0,1.0,1.0,1.0,32.565007,3.0,58.692282,1.0,46.983892,1.0,116.007137,1338211.0
8468,1848857216.0,4.0,2.0,58.0,6.0,101.890444,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,112.212756,3.0,82.547117,1.0,14.365782,1.0,184.209251,1041777.0
8469,1848857219.0,3.0,4.0,123.0,7.0,36.770173,-1.0,2.0,49.661484,1.0,0.0,1.0,0.0,47.751829,3.0,-1.0,0.0,49.044326,1.0,191.337488,1306535.0
8470,1848857221.0,4.0,4.0,159.0,6.0,0.866472,-1.0,2.0,127.015573,1.0,0.0,1.0,0.0,11.711712,3.0,39.585778,1.0,8.57158,1.0,215.868522,1492084.0
8471,1848857227.0,2.0,2.0,86.0,1.0,74.357534,-1.0,4.0,91.548472,2.0,0.0,1.0,0.0,84.890617,-1.0,12.641456,1.0,32.582049,1.0,54.947477,1245456.0
8472,1848857230.0,4.0,3.0,74.0,7.0,-1.0,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,0.0,32.691119,1.0,121.864074,1315542.0
8473,1848857233.0,4.0,2.0,155.0,4.0,4.896399,-1.0,3.0,17.899315,1.0,0.0,-1.0,0.0,15.431809,2.0,3.967908,0.0,56.712015,1.0,161.450161,1429967.0
8474,1848857235.0,2.0,2.0,22.0,5.0,137.890732,-1.0,4.0,96.73768,1.0,0.0,0.0,0.0,148.700307,3.0,30.227913,1.0,24.412871,0.0,9.101959,938784.0
8475,1848857237.0,2.0,4.0,139.0,8.0,20.70091,-1.0,3.0,47.389848,1.0,0.0,0.0,0.0,31.058082,3.0,16.86867,0.0,10.883648,0.0,124.203966,1465831.0
8476,1848857242.0,2.0,4.0,113.0,3.0,46.670647,-1.0,4.0,120.6877,1.0,0.0,1.0,0.0,57.252019,3.0,12.532822,0.0,28.494151,1.0,49.256321,1392167.0
8477,1848857245.0,4.0,2.0,110.0,5.0,50.490748,-1.0,3.0,0.402847,0.0,1.0,1.0,1.0,61.21451,3.0,24.38432,1.0,24.589192,1.0,146.678402,1362844.0
8478,1848857249.0,2.0,3.0,98.0,3.0,61.533007,-1.0,4.0,72.31863,1.0,0.0,-1.0,0.0,71.994187,3.0,-1.0,-1.0,15.2093,1.0,40.511935,1245386.0
8479,1848857253.0,4.0,3.0,144.0,7.0,16.496793,-1.0,-1.0,63.232765,2.0,0.0,1.0,0.0,26.897377,-1.0,2.959591,0.0,21.990788,1.0,202.988262,1474130.0
8480,1848857258.0,3.0,2.0,132.0,-1.0,28.380664,-1.0,4.0,35.082524,1.0,-1.0,1.0,0.0,39.299869,2.0,10.125697,0.0,79.545364,1.0,112.014066,1310132.0
8481,1848857260.0,2.0,4.0,154.0,3.0,6.073674,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,16.81103,-1.0,53.885691,0.0,44.756346,1.0,47.379284,1452707.0
8482,1848857265.0,3.0,4.0,70.0,3.0,90.479931,-1.0,4.0,6.202204,1.0,0.0,1.0,0.0,100.595978,3.0,25.933076,0.0,21.194257,1.0,21.940443,1284231.0
8483,1848857268.0,3.0,2.0,139.0,1.0,21.442031,-1.0,4.0,40.028015,1.0,0.0,1.0,0.0,31.48242,3.0,43.615167,0.0,19.523223,1.0,70.729806,1397874.0
8484,1848857271.0,2.0,2.0,88.0,4.0,72.264147,-1.0,2.0,6.635139,1.0,-1.0,1.0,0.0,82.675649,3.0,51.815747,0.0,39.795936,1.0,185.297115,1153287.0
8485,1848857274.0,4.0,2.0,88.0,0.0,72.053945,-1.0,4.0,52.525411,1.0,0.0,1.0,0.0,82.962352,3.0,0.229037,0.0,8.550618,1.0,166.613863,1205041.0
8486,1848857279.0,2.0,4.0,63.0,3.0,96.617969,-1.0,4.0,80.043497,1.0,0.0,1.0,0.0,107.250877,3.0,145.648754,0.0,24.019723,1.0,8.061731,1069262.0
8487,1848857285.0,-1.0,4.0,8.0,2.0,152.35694,-1.0,3.0,21.843247,1.0,0.0,1.0,0.0,162.719651,2.0,50.347573,1.0,40.752741,1.0,75.758476,839588.0
8488,1848857290.0,2.0,3.0,148.0,3.0,11.688586,-1.0,3.0,35.434159,1.0,-1.0,1.0,0.0,21.776041,1.0,78.034211,0.0,4.977298,1.0,208.155167,1346153.0
8489,1848857295.0,3.0,-1.0,97.0,5.0,62.540167,-1.0,-1.0,33.013127,2.0,0.0,1.0,0.0,72.765572,3.0,58.440059,1.0,24.674891,1.0,157.863742,1281021.0
8490,1848857301.0,2.0,4.0,113.0,3.0,47.245539,-1.0,2.0,11.973107,0.0,1.0,-1.0,1.0,58.05199,1.0,24.114147,1.0,70.868985,0.0,74.9994,1100003.0
8491,1848857303.0,-1.0,2.0,71.0,1.0,88.566667,-1.0,-1.0,13.363777,2.0,-1.0,1.0,0.0,98.995493,4.0,58.020617,1.0,28.158404,1.0,61.266196,1150793.0
8492,1848857306.0,3.0,4.0,149.0,3.0,11.174394,-1.0,2.0,5.204923,1.0,0.0,1.0,0.0,21.270608,3.0,52.446342,0.0,80.536113,1.0,147.413603,1391746.0
8493,1848857310.0,4.0,2.0,35.0,9.0,125.087175,-1.0,-1.0,46.176798,1.0,0.0,1.0,0.0,136.030921,3.0,1.342461,0.0,50.795384,1.0,275.881625,990993.0
8494,1848857313.0,2.0,3.0,33.0,3.0,127.358586,-1.0,3.0,28.335711,2.0,0.0,1.0,0.0,138.247312,3.0,66.762297,-1.0,27.514552,1.0,145.335762,987734.0
8495,1848857319.0,2.0,4.0,48.0,7.0,112.143065,-1.0,3.0,2.199061,0.0,1.0,1.0,1.0,122.158962,4.0,13.895747,0.0,70.490993,1.0,70.262774,1076920.0
8496,1848857323.0,4.0,2.0,144.0,3.0,15.634989,-1.0,4.0,35.107845,2.0,0.0,1.0,0.0,26.622781,1.0,-1.0,1.0,17.535089,-1.0,32.352154,1519139.0
8497,1848857328.0,3.0,2.0,74.0,-1.0,-1.0,-1.0,4.0,66.496785,0.0,1.0,1.0,1.0,-1.0,4.0,56.541241,0.0,44.678256,1.0,104.466762,1264335.0
8498,1848857333.0,2.0,2.0,159.0,9.0,0.906219,-1.0,3.0,11.100965,0.0,1.0,1.0,1.0,11.338584,3.0,44.884545,1.0,9.625393,1.0,33.368069,1593789.0
8499,1848857336.0,4.0,4.0,99.0,0.0,61.178403,-1.0,2.0,39.890877,1.0,0.0,1.0,0.0,72.143066,3.0,122.452838,0.0,0.59772,1.0,110.513873,1178389.0
8500,1848857339.0,4.0,4.0,113.0,5.0,47.251438,-1.0,2.0,83.838206,1.0,0.0,0.0,0.0,58.112609,1.0,-1.0,0.0,62.628306,0.0,41.89504,1239910.0
8501,1848857342.0,2.0,4.0,131.0,0.0,28.76234,-1.0,2.0,45.404248,1.0,0.0,1.0,0.0,38.884791,-1.0,-1.0,-1.0,21.750731,1.0,113.289731,1381239.0
8502,1848857345.0,3.0,4.0,152.0,0.0,8.471268,-1.0,2.0,40.094049,1.0,0.0,-1.0,0.0,19.398205,4.0,18.654565,0.0,5.803649,0.0,96.407005,1451548.0
8503,1848857351.0,2.0,2.0,141.0,7.0,19.20365,-1.0,4.0,0.183802,1.0,0.0,1.0,0.0,29.996036,4.0,35.615187,0.0,49.028203,1.0,31.199304,1468128.0
8504,1848857353.0,4.0,4.0,122.0,3.0,38.353395,-1.0,4.0,20.945834,1.0,0.0,1.0,0.0,48.697413,-1.0,60.035384,1.0,25.735801,1.0,147.832168,1452018.0
8505,1848857356.0,2.0,4.0,140.0,1.0,20.268841,-1.0,2.0,21.510785,1.0,0.0,1.0,0.0,30.727179,3.0,22.6879,1.0,31.07148,1.0,24.499439,1543355.0
8506,1848857358.0,2.0,3.0,137.0,3.0,23.262873,-1.0,4.0,32.782899,1.0,0.0,1.0,0.0,33.374783,3.0,-1.0,0.0,23.826181,1.0,199.483814,1416673.0
8507,1848857360.0,2.0,2.0,129.0,6.0,31.232077,-1.0,3.0,66.065897,1.0,0.0,-1.0,0.0,41.834159,3.0,66.738443,0.0,20.536849,1.0,261.191001,1208116.0
8508,1848857364.0,4.0,3.0,122.0,4.0,37.812823,-1.0,2.0,20.051985,0.0,1.0,1.0,1.0,48.648669,4.0,82.177427,0.0,7.52263,1.0,115.630061,1373394.0
8509,1848857367.0,3.0,4.0,108.0,7.0,52.168592,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,62.410021,2.0,14.048569,0.0,14.676562,1.0,74.605872,1348581.0
8510,1848857371.0,2.0,2.0,84.0,1.0,76.112448,-1.0,3.0,32.525838,1.0,-1.0,-1.0,0.0,86.719917,4.0,46.321205,0.0,33.300664,1.0,86.38344,1087404.0
8511,1848857373.0,3.0,3.0,80.0,8.0,79.641616,-1.0,-1.0,33.455771,1.0,0.0,0.0,0.0,90.147539,3.0,38.273364,-1.0,33.153668,0.0,59.149598,1144430.0
8512,1848857378.0,4.0,2.0,137.0,1.0,22.636825,-1.0,3.0,71.785533,1.0,0.0,-1.0,0.0,33.436782,2.0,-1.0,0.0,15.971565,1.0,185.90491,1260153.0
8513,1848857383.0,3.0,3.0,32.0,1.0,128.080269,-1.0,3.0,148.91304,2.0,0.0,0.0,0.0,138.871828,-1.0,72.342338,0.0,12.999064,0.0,9.334385,894873.0
8514,1848857387.0,3.0,2.0,158.0,3.0,1.68571,-1.0,3.0,11.015758,1.0,-1.0,1.0,0.0,12.316385,3.0,17.963485,0.0,54.079644,1.0,137.51851,1532371.0
8515,1848857389.0,3.0,4.0,114.0,5.0,46.267083,-1.0,2.0,75.212369,1.0,0.0,1.0,0.0,56.316078,3.0,20.621101,-1.0,30.719325,1.0,213.682179,1359797.0
8516,1848857392.0,3.0,4.0,141.0,3.0,18.691329,-1.0,-1.0,63.825781,2.0,0.0,-1.0,0.0,29.360385,3.0,101.768136,0.0,29.955754,1.0,52.981613,1400637.0
8517,1848857394.0,4.0,4.0,52.0,3.0,108.118961,-1.0,2.0,13.375948,2.0,0.0,1.0,0.0,118.493927,2.0,5.009279,1.0,13.572016,1.0,142.928617,1154825.0
8518,1848857396.0,2.0,3.0,101.0,5.0,59.484619,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,69.904277,-1.0,69.601634,0.0,58.858406,-1.0,52.383013,1243746.0
8519,1848857399.0,3.0,3.0,94.0,3.0,65.648659,-1.0,3.0,45.475775,1.0,0.0,-1.0,0.0,76.01138,-1.0,42.060206,0.0,77.425181,1.0,54.686165,1176515.0
8520,1848857405.0,-1.0,4.0,122.0,1.0,38.414063,-1.0,4.0,27.830202,1.0,0.0,-1.0,0.0,48.995035,3.0,7.877601,0.0,54.40825,1.0,-1.0,1356673.0
8521,1848857407.0,3.0,2.0,74.0,3.0,-1.0,-1.0,4.0,11.423003,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,-1.0,23.432268,-1.0,116.962034,1273584.0
8522,1848857409.0,2.0,3.0,74.0,6.0,-1.0,-1.0,4.0,82.803678,1.0,-1.0,1.0,0.0,-1.0,3.0,0.797686,0.0,32.621058,1.0,93.54257,1371624.0
8523,1848857411.0,2.0,2.0,160.0,7.0,0.140407,-1.0,4.0,17.542318,2.0,0.0,1.0,0.0,10.572653,3.0,88.108656,1.0,49.247751,1.0,84.372824,1458778.0
8524,1848857417.0,4.0,4.0,131.0,8.0,29.242813,-1.0,3.0,41.180214,1.0,0.0,-1.0,0.0,40.170992,2.0,-1.0,0.0,35.492612,0.0,26.433539,1276599.0
8525,1848857419.0,3.0,4.0,145.0,3.0,15.48185,-1.0,3.0,6.519905,1.0,0.0,-1.0,0.0,26.366502,2.0,-1.0,0.0,3.518758,1.0,103.436231,1457062.0
8526,1848857424.0,2.0,4.0,146.0,4.0,13.781424,-1.0,3.0,25.962766,1.0,0.0,1.0,0.0,24.65877,4.0,11.815854,0.0,7.079331,1.0,41.883336,1643219.0
8527,1848857429.0,2.0,2.0,107.0,3.0,53.31771,-1.0,4.0,54.504024,0.0,1.0,1.0,1.0,64.060869,3.0,-1.0,0.0,41.777098,1.0,34.885988,1223931.0
8528,1848857432.0,3.0,4.0,145.0,9.0,15.179985,-1.0,4.0,56.712156,2.0,0.0,1.0,0.0,26.098141,2.0,71.211263,1.0,51.135526,1.0,47.18262,1475159.0
8529,1848857437.0,3.0,3.0,141.0,3.0,19.222304,-1.0,2.0,42.228318,1.0,0.0,1.0,0.0,30.088386,-1.0,77.958961,-1.0,7.258037,1.0,124.80093,1361342.0
8530,1848857440.0,2.0,4.0,100.0,-1.0,60.349636,-1.0,3.0,-1.0,2.0,0.0,1.0,0.0,70.565052,-1.0,51.903859,0.0,3.239638,1.0,137.515092,1275632.0
8531,1848857445.0,3.0,4.0,60.0,3.0,100.222345,-1.0,4.0,10.424483,0.0,1.0,-1.0,1.0,110.398132,1.0,25.661018,0.0,29.392572,1.0,141.537161,979875.0
8532,1848857450.0,4.0,4.0,156.0,3.0,3.622182,-1.0,3.0,3.067613,1.0,-1.0,1.0,0.0,14.189265,4.0,24.86678,0.0,51.832773,1.0,165.76748,1510525.0
8533,1848857453.0,2.0,2.0,140.0,8.0,20.07566,-1.0,2.0,58.98343,1.0,0.0,1.0,0.0,30.590619,3.0,39.253475,1.0,29.38206,1.0,138.446887,1384249.0
8534,1848857455.0,4.0,3.0,138.0,6.0,22.363273,-1.0,-1.0,27.374252,1.0,0.0,1.0,0.0,32.712874,1.0,127.978817,0.0,29.158718,1.0,64.183226,1250532.0
8535,1848857461.0,4.0,3.0,132.0,3.0,27.827453,-1.0,-1.0,21.223308,1.0,0.0,1.0,0.0,38.570554,2.0,25.958682,0.0,21.584737,1.0,202.888007,1355096.0
8536,1848857463.0,4.0,3.0,123.0,5.0,36.609391,-1.0,2.0,44.480853,2.0,0.0,-1.0,0.0,47.287692,-1.0,71.0713,1.0,35.857102,1.0,189.889297,1240090.0
8537,1848857466.0,3.0,2.0,142.0,0.0,17.523323,-1.0,4.0,32.018927,1.0,0.0,1.0,0.0,28.028649,-1.0,-1.0,1.0,34.456299,1.0,29.661242,1404540.0
8538,1848857468.0,3.0,-1.0,107.0,6.0,52.888659,-1.0,2.0,25.33696,1.0,0.0,1.0,0.0,62.918931,3.0,-1.0,-1.0,10.068875,1.0,130.552224,1298922.0
8539,1848857472.0,4.0,4.0,143.0,3.0,16.738138,-1.0,4.0,22.782472,1.0,0.0,1.0,0.0,27.06208,1.0,24.57054,0.0,17.799815,1.0,34.75643,1529407.0
8540,1848857474.0,4.0,3.0,151.0,3.0,9.360335,-1.0,2.0,73.578521,1.0,0.0,1.0,0.0,19.519788,4.0,65.452005,0.0,34.091373,1.0,53.39776,1449081.0
8541,1848857480.0,4.0,2.0,138.0,3.0,22.416616,-1.0,2.0,-1.0,1.0,-1.0,1.0,0.0,32.833389,3.0,-1.0,0.0,41.453754,1.0,90.125047,1363051.0
8542,1848857486.0,3.0,3.0,106.0,3.0,53.545943,-1.0,3.0,23.385593,1.0,0.0,1.0,0.0,64.357941,4.0,8.848665,1.0,39.387649,1.0,196.965946,1336593.0
8543,1848857488.0,4.0,3.0,74.0,5.0,-1.0,-1.0,3.0,31.555044,1.0,0.0,-1.0,0.0,-1.0,2.0,80.058971,0.0,24.484955,1.0,153.782557,1276691.0
8544,1848857490.0,2.0,-1.0,127.0,4.0,32.997853,-1.0,-1.0,-1.0,2.0,0.0,1.0,0.0,43.518429,3.0,125.712319,0.0,38.609248,1.0,31.686514,1329361.0
8545,1848857495.0,4.0,2.0,109.0,4.0,50.605071,-1.0,2.0,76.217788,0.0,1.0,1.0,1.0,61.484237,3.0,81.917302,-1.0,20.901357,1.0,164.300461,1140413.0
8546,1848857500.0,3.0,4.0,116.0,7.0,43.792707,-1.0,-1.0,13.293593,2.0,0.0,1.0,0.0,54.073439,4.0,91.45637,1.0,46.749915,1.0,40.895675,1372787.0
8547,1848857504.0,2.0,4.0,158.0,3.0,1.6153,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,12.609967,3.0,-1.0,0.0,42.822307,1.0,130.555441,1457278.0
8548,1848857507.0,2.0,4.0,145.0,6.0,14.648555,-1.0,3.0,17.965562,1.0,0.0,1.0,0.0,25.351271,3.0,61.31763,0.0,61.967802,1.0,169.394815,1445948.0
8549,1848857509.0,4.0,2.0,94.0,-1.0,65.51581,-1.0,2.0,15.586858,1.0,0.0,-1.0,0.0,76.461736,-1.0,94.220001,0.0,55.44252,1.0,6.035851,1047538.0
8550,1848857515.0,4.0,4.0,122.0,3.0,38.193618,-1.0,3.0,110.715311,1.0,0.0,1.0,0.0,48.224684,3.0,30.043373,0.0,25.384266,1.0,188.633938,1304248.0
8551,1848857520.0,2.0,4.0,70.0,5.0,89.85056,-1.0,4.0,111.564969,2.0,-1.0,1.0,0.0,100.674137,3.0,-1.0,0.0,14.528581,1.0,180.532675,1188048.0
8552,1848857522.0,3.0,2.0,138.0,1.0,22.139786,-1.0,2.0,104.563705,0.0,1.0,-1.0,1.0,32.932464,3.0,-1.0,0.0,82.407072,1.0,6.695081,1217399.0
8553,1848857526.0,2.0,4.0,153.0,3.0,7.383007,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,18.290346,3.0,56.207787,0.0,67.107602,0.0,29.798956,1491937.0
8554,1848857530.0,2.0,2.0,59.0,8.0,100.765504,-1.0,2.0,8.992292,1.0,0.0,1.0,0.0,111.260145,3.0,133.693899,0.0,7.366258,1.0,87.646948,1018123.0
8555,1848857534.0,2.0,3.0,151.0,2.0,9.396388,-1.0,4.0,34.825408,1.0,0.0,1.0,0.0,19.519246,4.0,58.022018,0.0,7.25625,1.0,2.56386,1517949.0
8556,1848857536.0,2.0,4.0,82.0,3.0,77.552969,-1.0,4.0,146.423632,1.0,0.0,-1.0,0.0,88.531064,2.0,41.47541,-1.0,10.691227,1.0,148.938582,1094063.0
8557,1848857539.0,2.0,2.0,118.0,3.0,42.171631,-1.0,4.0,48.782868,1.0,0.0,1.0,0.0,52.254564,-1.0,28.465474,-1.0,46.320159,1.0,17.09022,1393389.0
8558,1848857542.0,4.0,3.0,160.0,0.0,0.048717,-1.0,4.0,28.707073,2.0,0.0,1.0,0.0,10.427296,2.0,4.201708,0.0,6.088292,1.0,-1.0,1627025.0
8559,1848857546.0,2.0,4.0,158.0,3.0,2.431492,-1.0,4.0,28.300155,1.0,0.0,-1.0,0.0,12.595333,-1.0,19.637361,1.0,57.445904,1.0,136.412338,1530959.0
8560,1848857552.0,2.0,2.0,74.0,3.0,-1.0,-1.0,-1.0,10.769791,1.0,0.0,1.0,0.0,-1.0,-1.0,59.31041,0.0,62.080518,1.0,9.609539,1230757.0
8561,1848857557.0,2.0,3.0,96.0,8.0,63.811586,-1.0,3.0,11.604885,1.0,0.0,1.0,0.0,74.787141,3.0,11.986955,0.0,21.078377,1.0,54.688281,1221036.0
8562,1848857559.0,3.0,2.0,74.0,9.0,-1.0,-1.0,2.0,7.845431,0.0,1.0,1.0,1.0,-1.0,1.0,40.930414,0.0,48.378922,1.0,17.414854,1235171.0
8563,1848857564.0,2.0,4.0,137.0,3.0,22.588886,-1.0,2.0,12.487925,1.0,0.0,-1.0,0.0,33.311233,2.0,58.555588,0.0,27.207598,1.0,185.396826,1312476.0
8564,1848857566.0,3.0,2.0,153.0,1.0,7.372016,-1.0,3.0,6.695197,1.0,0.0,0.0,0.0,17.614192,3.0,25.441659,0.0,55.68608,0.0,146.184015,1486561.0
8565,1848857571.0,2.0,4.0,74.0,3.0,-1.0,-1.0,3.0,50.071093,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,0.0,11.313749,-1.0,119.144657,1309854.0
8566,1848857576.0,4.0,4.0,145.0,0.0,14.855221,-1.0,-1.0,3.823342,1.0,0.0,1.0,0.0,25.443624,3.0,21.504889,-1.0,49.559346,1.0,85.953886,1501434.0
8567,1848857581.0,2.0,4.0,98.0,2.0,61.502922,-1.0,2.0,8.967718,1.0,0.0,1.0,0.0,71.741654,-1.0,86.502144,0.0,11.008952,1.0,128.683873,1244611.0
8568,1848857584.0,3.0,2.0,96.0,3.0,64.026275,-1.0,4.0,64.163379,1.0,-1.0,1.0,0.0,74.738464,1.0,23.952967,0.0,29.903832,1.0,94.208251,1187739.0
8569,1848857586.0,2.0,4.0,120.0,3.0,40.408245,-1.0,4.0,125.76153,1.0,0.0,1.0,0.0,50.475088,3.0,23.404009,0.0,48.375298,1.0,67.362703,1351811.0
8570,1848857590.0,2.0,4.0,124.0,1.0,36.23171,-1.0,2.0,34.422859,2.0,0.0,-1.0,0.0,46.904975,1.0,19.972931,0.0,16.385849,1.0,191.786765,1280648.0
8571,1848857593.0,3.0,4.0,143.0,4.0,16.829419,-1.0,2.0,47.158145,1.0,-1.0,1.0,0.0,27.389151,2.0,82.516776,0.0,92.092709,1.0,-1.0,1318371.0
8572,1848857597.0,4.0,2.0,158.0,3.0,1.907016,-1.0,4.0,25.182851,1.0,0.0,1.0,0.0,11.990163,1.0,42.803282,0.0,78.030005,1.0,122.980341,1474117.0
8573,1848857601.0,2.0,4.0,152.0,8.0,7.953399,-1.0,3.0,105.626151,1.0,0.0,1.0,0.0,18.693317,-1.0,17.429033,-1.0,7.123863,1.0,65.892282,1563782.0
8574,1848857605.0,2.0,3.0,150.0,3.0,10.296375,-1.0,3.0,81.288728,2.0,0.0,-1.0,0.0,20.54177,4.0,18.449969,0.0,18.835599,1.0,277.544927,1493120.0
8575,1848857608.0,-1.0,2.0,110.0,4.0,50.108797,-1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,60.556587,3.0,3.682489,0.0,57.623226,1.0,224.496289,1197194.0
8576,1848857614.0,2.0,2.0,149.0,9.0,10.722095,-1.0,2.0,5.846793,1.0,0.0,-1.0,0.0,21.319341,2.0,5.593025,0.0,1.931044,0.0,131.267149,1366839.0
8577,1848857620.0,3.0,2.0,97.0,3.0,63.134447,-1.0,4.0,59.894973,2.0,0.0,0.0,0.0,73.629891,3.0,58.381425,1.0,44.550848,0.0,215.720222,1154362.0
8578,1848857626.0,2.0,3.0,154.0,0.0,6.191013,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,16.423498,4.0,52.004253,-1.0,7.547414,1.0,49.630692,1515222.0
8579,1848857630.0,2.0,4.0,158.0,1.0,2.444584,-1.0,3.0,55.085099,1.0,-1.0,-1.0,0.0,12.526973,2.0,12.731558,0.0,21.241157,1.0,50.903615,1495981.0
8580,1848857635.0,2.0,4.0,159.0,3.0,0.949245,-1.0,3.0,23.593081,1.0,0.0,1.0,0.0,11.142342,3.0,47.120413,0.0,28.722644,1.0,79.672626,1582378.0
8581,1848857637.0,4.0,4.0,74.0,1.0,-1.0,-1.0,3.0,1.155429,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,0.0,12.418814,1.0,235.289346,1399866.0
8582,1848857643.0,2.0,-1.0,108.0,3.0,52.292636,-1.0,3.0,29.957014,0.0,1.0,1.0,1.0,62.385839,3.0,19.154762,0.0,35.775222,1.0,56.493666,1268755.0
8583,1848857648.0,3.0,3.0,155.0,3.0,4.594246,-1.0,4.0,39.172162,1.0,-1.0,1.0,0.0,15.37619,1.0,44.73368,0.0,26.100596,1.0,124.313501,1457468.0
8584,1848857651.0,2.0,2.0,48.0,6.0,112.252086,-1.0,4.0,27.552258,2.0,-1.0,1.0,0.0,122.387471,2.0,-1.0,0.0,35.506367,1.0,40.940816,998558.0
8585,1848857655.0,3.0,4.0,124.0,1.0,36.340463,-1.0,4.0,4.081154,1.0,0.0,1.0,0.0,46.698504,-1.0,37.768393,0.0,12.066289,-1.0,159.618952,1487486.0
8586,1848857659.0,3.0,2.0,134.0,-1.0,25.913656,-1.0,2.0,47.659206,1.0,0.0,1.0,0.0,36.142489,2.0,25.782261,0.0,8.661573,1.0,63.417385,1404006.0
8587,1848857665.0,4.0,3.0,138.0,8.0,21.973952,-1.0,4.0,25.001218,2.0,-1.0,1.0,0.0,32.547193,3.0,24.699153,0.0,51.380188,1.0,22.29982,1504526.0
8588,1848857671.0,3.0,3.0,145.0,2.0,14.821825,-1.0,-1.0,15.376424,1.0,0.0,1.0,0.0,24.931824,3.0,-1.0,0.0,49.76924,1.0,115.993874,1413438.0
8589,1848857673.0,2.0,4.0,132.0,6.0,27.743503,-1.0,2.0,92.690908,2.0,0.0,0.0,0.0,37.803163,3.0,39.110766,1.0,25.918301,0.0,45.131762,1413075.0
8590,1848857675.0,4.0,4.0,121.0,3.0,38.640296,-1.0,3.0,78.571074,1.0,0.0,1.0,0.0,49.287703,3.0,9.893185,0.0,5.157948,1.0,41.84076,1466078.0
8591,1848857681.0,3.0,4.0,96.0,3.0,63.77388,-1.0,4.0,56.067844,1.0,0.0,1.0,0.0,73.897388,-1.0,78.266022,0.0,46.330555,1.0,87.544806,1240680.0
8592,1848857685.0,4.0,3.0,85.0,3.0,75.499891,-1.0,3.0,29.769802,2.0,-1.0,1.0,0.0,86.46224,3.0,22.955884,-1.0,4.893708,1.0,196.884715,1229515.0
8593,1848857687.0,4.0,2.0,29.0,8.0,130.614059,-1.0,-1.0,2.472871,1.0,0.0,1.0,0.0,141.467861,-1.0,30.518192,0.0,20.481211,1.0,52.044817,957526.0
8594,1848857691.0,4.0,2.0,149.0,3.0,11.088962,-1.0,2.0,102.16167,2.0,0.0,1.0,0.0,21.126817,-1.0,3.611349,0.0,69.710554,1.0,69.093043,1370953.0
8595,1848857693.0,2.0,-1.0,152.0,3.0,8.338623,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,18.97598,2.0,-1.0,0.0,55.041564,1.0,25.963066,1394457.0
8596,1848857697.0,3.0,3.0,74.0,8.0,-1.0,-1.0,3.0,7.522735,1.0,0.0,1.0,0.0,-1.0,3.0,-1.0,1.0,9.683383,1.0,109.949116,1349443.0
